Epoch,Domain,Metric,Value,Stage
15,Tools,NDCG@10,0.25229265701196596,Val
15,Toys,HR@10,0.4157080108763857,Val
15,Toys,NDCG@10,0.23223774796819727,Val
15,Overall,HR@10,0.5150738701411983,Val
15,Overall,NDCG@10,0.30103413211931584,Val
16,Baby,HR@10,0.6938364650010325,Val
16,Baby,NDCG@10,0.41815980589852014,Val
16,Tools,HR@10,0.4481340349603823,Val
16,Tools,NDCG@10,0.2617359735727551,Val
16,Toys,HR@10,0.42763020288642545,Val
16,Toys,NDCG@10,0.2376232423822374,Val
16,Overall,HR@10,0.5275036798778826,Val
16,Overall,NDCG@10,0.3084224590354613,Val
17,Baby,HR@10,0.6999793516415445,Val
17,Baby,NDCG@10,0.41939213098004596,Val
17,Tools,HR@10,0.46041250831669994,Val
17,Tools,NDCG@10,0.26994983506889747,Val
17,Toys,HR@10,0.4458272327964861,Val
17,Toys,NDCG@10,0.24526865226643188,Val
17,Overall,HR@10,0.539679078304167,Val
17,Overall,NDCG@10,0.313981040732755,Val
18,Baby,HR@10,0.7059673755936403,Val
18,Baby,NDCG@10,0.42165777735241683,Val
18,Tools,HR@10,0.4719046754974899,Val
18,Tools,NDCG@10,0.2778228828444462,Val
18,Toys,HR@10,0.4513700062748379,Val
18,Toys,NDCG@10,0.24886604348585856,Val
18,Overall,HR@10,0.547166039724509,Val
18,Overall,NDCG@10,0.31839419943233216,Val
19,Baby,HR@10,0.7056576502168078,Val
19,Baby,NDCG@10,0.4229208959149203,Val
19,Tools,HR@10,0.4893243815399504,Val
19,Tools,NDCG@10,0.28628789014212686,Val
19,Toys,HR@10,0.4569127797531897,Val
19,Toys,NDCG@10,0.25062236571620083,Val
19,Overall,HR@10,0.5542168674698795,Val
19,Overall,NDCG@10,0.32199246588780905,Val
20,Baby,HR@10,0.7074127606855255,Val
20,Baby,NDCG@10,0.4214666797484706,Val
20,Tools,HR@10,0.49791326438033023,Val
20,Tools,NDCG@10,0.29025599159050225,Val
20,Toys,HR@10,0.4694624555532315,Val
20,Toys,NDCG@10,0.2573652596720561,Val
20,Overall,HR@10,0.5617765178360501,Val
20,Overall,NDCG@10,0.3250160470846562,Val
21,Baby,HR@10,0.7079805905430518,Val
21,Baby,NDCG@10,0.42201666078734135,Val
21,Tools,HR@10,0.500998003992016,Val
21,Tools,NDCG@10,0.29327243508107315,Val
21,Toys,HR@10,0.4651746496548839,Val
21,Toys,NDCG@10,0.2549452903425462,Val
21,Overall,HR@10,0.5614130731069072,Val
21,Overall,NDCG@10,0.3252749214864637,Val
22,Baby,HR@10,0.7104067726615734,Val
22,Baby,NDCG@10,0.4235862951373347,Val
22,Tools,HR@10,0.5060182664973084,Val
22,Tools,NDCG@10,0.2938709229866008,Val
22,Toys,HR@10,0.4658544237607195,Val
22,Toys,NDCG@10,0.25453497144854215,Val
22,Overall,HR@10,0.5640117029202784,Val
22,Overall,NDCG@10,0.32586469812498575,Val
23,Baby,HR@10,0.7043671278133389,Val
23,Baby,NDCG@10,0.4195913402550003,Val
23,Tools,HR@10,0.5094054315611202,Val
23,Tools,NDCG@10,0.29571488117304984,Val
23,Toys,HR@10,0.4713971972390713,Val
23,Toys,NDCG@10,0.2573877071556331,Val
23,Overall,HR@10,0.5648294535608497,Val
23,Overall,NDCG@10,0.3260037450344041,Val
24,Baby,HR@10,0.705606029320669,Val
24,Baby,NDCG@10,0.42086678482778495,Val
24,Tools,HR@10,0.512248230811105,Val
24,Tools,NDCG@10,0.2980229497612994,Val
24,Toys,HR@10,0.4676845848148923,Val
24,Toys,NDCG@10,0.2544476483340205,Val
24,Overall,HR@10,0.5648294535608497,Val
24,Overall,NDCG@10,0.3261244364031187,Val
25,Baby,HR@10,0.7044187487094776,Val
25,Baby,NDCG@10,0.4201511516736234,Val
